genre,genreno,filename,word_1,word_2,word_af,word_also,word_american,word_another,word_arlene,word_around,word_back,word_bdikkat,word_business,word_came,word_car,word_christ,word_christian,word_church,word_come,word_could,word_day,word_development,word_door,word_ekstrohm,word_even,word_eyes,word_face,word_feed,word_first,word_fiscal,word_general,word_get,word_go,word_god,word_good,word_got,word_government,word_great,word_hal,word_helva,word_home,word_house,word_jack,word_jazz,word_know,word_last,word_life,word_like,word_line,word_little,word_long,word_looked,word_made,word_make,word_man,word_many,word_may,word_members,word_men,word_mercer,word_mike,word_mother,word_mr,word_mrs,word_much,word_music,word_must,word_never,word_new,word_number,word_old,word_one,word_people,word_power,word_president,word_program,word_public,word_right,word_said,word_school,word_see,word_shall,word_ship,word_spirit,word_state,word_states,word_still,word_system,word_tax,word_things,word_thought,word_three,word_time,word_two,word_united,word_us,word_use,word_used,word_war,word_water,word_way,word_week,word_well,word_went,word_work,word_world,word_would,word_year,word_years
press_ed,1,cb14,1,1,1,2,1,4,1,1,5,1,4,1,1,1,3,1,2,1,2,1,1,1,6,1,2,1,2,1,2,3,3,1,3,1,3,3,1,1,1,1,1,1,2,2,3,8,1,2,2,1,2,3,3,3,5,1,4,1,1,1,11,1,6,1,1,4,4,1,14,12,7,2,5,3,1,1,5,2,2,1,1,1,8,2,2,3,1,1,2,1,4,2,1,1,2,1,2,1,3,1,1,1,2,1,8,1,2
press_ed,1,cb15,2,2,1,3,7,2,1,1,1,1,2,1,1,1,1,2,4,5,2,9,2,1,1,1,2,1,6,1,2,3,1,1,2,1,1,2,1,1,2,1,1,1,2,2,3,4,1,2,3,1,2,1,4,6,3,1,2,1,1,1,4,2,2,1,5,3,4,1,3,7,4,1,2,3,4,1,3,11,3,3,1,1,6,1,2,6,10,1,1,1,5,4,1,2,1,1,4,1,5,2,4,2,2,2,7,3,4
press_ed,1,cb16,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,3,2,3,3,1,1,1,3,1,3,1,1,1,6,1,2,1,2,1,4,2,1,1,2,4,1,1,2,3,2,4,1,4,2,1,4,3,3,3,1,2,2,1,1,1,5,1,2,1,2,1,4,2,3,7,6,2,4,2,4,1,2,6,2,1,1,1,3,4,1,1,6,2,1,1,4,2,3,3,1,1,2,1,2,5,3,1,3,3,10,1,8
press_ed,1,cb17,2,5,1,3,2,1,1,2,1,1,1,2,1,1,1,1,1,6,4,1,1,1,3,1,2,1,3,2,1,3,2,1,2,1,3,2,1,1,3,1,1,1,1,2,4,5,1,2,2,1,4,4,9,5,6,4,5,1,1,1,1,1,4,1,1,1,4,1,2,5,7,2,1,4,5,5,2,4,3,4,1,2,2,5,2,1,4,1,1,3,4,5,5,6,2,1,5,1,1,1,2,1,4,6,18,1,2
press_ed,1,cb18,2,2,1,5,3,1,1,1,2,1,2,1,1,1,1,3,2,4,4,1,1,1,1,1,1,1,4,1,6,2,1,1,2,1,1,3,1,1,1,1,1,1,2,3,2,2,1,1,2,1,2,5,2,5,1,3,1,1,1,1,1,1,1,1,4,3,10,1,3,2,4,2,3,1,4,7,3,5,2,7,1,1,2,10,4,1,1,4,1,3,5,3,20,5,5,2,4,1,2,3,3,1,2,6,8,1,4
press_ed,1,cb19,3,3,1,2,1,3,1,1,2,1,7,1,1,1,1,1,3,6,1,1,2,1,3,1,1,2,3,1,2,2,2,2,6,2,3,1,1,1,2,1,1,1,5,3,1,2,1,2,1,1,1,3,2,6,6,1,3,1,1,1,4,1,3,2,4,3,3,1,1,14,8,2,2,1,1,4,1,4,4,1,1,1,1,3,3,1,1,1,1,1,4,6,5,3,2,1,6,1,4,1,2,1,1,6,8,1,3
press_ed,1,cb20,1,2,1,2,4,5,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,4,1,1,1,3,1,4,2,2,1,1,1,3,3,1,1,1,1,1,1,1,2,4,2,1,1,1,1,5,3,3,1,5,1,2,1,1,1,6,1,1,1,4,2,3,1,1,6,4,1,3,2,1,2,3,1,3,1,1,2,2,4,3,1,1,1,1,1,2,3,3,2,3,1,6,1,1,6,2,1,2,3,8,1,3
press_ed,1,cb21,2,1,1,1,3,1,1,3,1,1,1,1,3,1,1,1,1,2,4,2,1,1,4,1,1,1,4,1,3,2,1,1,2,1,8,2,1,1,1,1,1,1,1,4,4,2,1,1,2,1,3,4,1,2,3,2,3,1,1,1,2,1,6,1,4,1,12,2,1,9,5,1,4,1,5,2,1,1,2,1,1,1,2,5,3,2,1,4,1,1,3,3,5,5,1,1,1,1,3,1,2,1,1,5,19,4,2
press_ed,1,cb22,1,1,1,4,1,4,1,2,1,1,1,2,1,2,10,6,2,4,2,1,1,1,5,1,2,1,8,3,1,2,2,2,4,2,1,5,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,5,1,3,5,1,1,1,1,1,4,1,6,1,3,1,10,3,1,12,1,2,5,4,2,4,4,1,2,1,1,3,2,4,4,1,1,2,1,2,3,3,4,8,3,3,3,1,4,1,1,1,2,5,12,3,1
press_ed,1,cb23,1,1,1,3,4,4,1,1,2,1,1,2,1,1,1,1,3,4,2,1,1,1,6,3,1,2,5,1,3,1,3,1,1,1,5,4,1,1,1,1,1,1,3,4,1,1,1,2,1,1,3,4,3,2,4,3,6,1,1,1,2,1,4,1,5,4,6,1,1,5,3,2,4,2,3,3,3,1,2,1,1,1,4,2,1,4,1,1,1,1,3,4,3,2,1,1,3,1,1,3,3,3,1,4,9,1,4
press_ed,1,cb24,1,1,1,1,3,1,1,2,3,1,1,2,1,1,1,2,3,1,2,1,1,1,7,2,3,1,4,1,1,5,2,1,4,1,1,3,1,1,2,1,1,1,2,7,6,2,1,1,4,1,2,2,1,7,3,1,2,1,1,3,1,2,6,1,2,3,4,1,4,11,3,2,1,1,2,1,1,3,2,1,1,1,3,1,3,1,1,2,1,2,6,1,1,1,1,2,2,1,2,5,2,2,4,6,3,2,4
press_ed,1,cb25,1,3,1,5,2,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,5,7,2,5,4,3,4,1,2,1,1,2,5,2,2,1,1,2,1,2,4,1,2,4,2,3,1,9,6,1,1,6,2,1,1,1,1,1,1,2,7,2,8,2,1,2,1,2,2,6,2,2,2,2,8,1,3,1,1,2,2,10,10,1,3
press_ed,1,cb26,4,3,1,4,8,3,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,4,1,7,2,1,1,1,1,1,1,1,2,5,3,1,2,1,1,1,2,3,1,7,2,2,1,1,1,4,1,3,1,3,1,3,2,1,3,1,4,5,2,4,3,4,3,4,2,1,1,1,3,1,2,1,1,2,1,5,3,3,5,1,1,6,1,3,2,3,1,1,6,6,2,9
press_ed,1,cb27,2,1,1,3,3,2,1,2,2,1,1,1,1,1,1,1,4,2,2,1,1,1,3,1,3,1,4,1,1,4,1,1,1,3,2,3,1,1,1,2,1,1,6,2,2,3,1,1,2,1,3,1,4,7,2,2,3,1,1,1,1,1,1,1,1,3,2,1,1,10,6,1,3,2,5,2,2,3,4,1,1,1,1,3,1,1,1,1,2,1,6,4,3,10,1,1,3,1,3,1,2,1,2,3,6,2,3
press_rev,1,cc01,1,2,1,5,2,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,6,1,1,2,3,1,3,2,1,6,1,1,1,5,1,1,2,2,2,2,2,2,2,1,4,1,3,2,4,1,1,1,1,1,6,1,3,5,1,1,3,2,2,11,3,1,1,2,1,1,2,1,2,1,1,1,2,1,3,1,1,1,1,1,5,3,1,4,2,1,2,1,4,3,5,1,2,4,4,1,1
press_rev,1,cc02,2,2,1,2,2,3,1,1,4,1,2,3,1,1,1,1,2,5,2,1,1,1,4,1,1,1,4,1,1,1,1,1,3,1,1,2,1,1,1,1,2,14,1,2,1,3,1,3,2,1,2,1,2,5,7,1,1,1,1,1,1,1,6,12,2,1,6,3,2,8,1,1,1,6,1,2,2,1,1,1,1,1,1,2,3,3,1,2,1,1,5,4,2,1,1,1,2,1,1,3,4,2,3,1,5,1,5
press_rev,1,cc03,1,2,1,6,2,1,1,2,2,1,1,2,1,1,1,1,1,3,1,1,1,1,3,1,2,1,8,1,4,3,2,1,3,1,1,4,1,1,2,1,1,1,1,8,1,1,1,3,4,1,6,1,3,5,4,1,4,1,1,1,6,1,1,5,1,2,5,1,1,7,1,1,2,8,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,5,2,1,2,1,6,1,2,1,4,1,3,2,1,1,6
press_rev,1,cc04,1,2,1,4,3,2,1,2,2,1,1,2,1,1,1,1,4,3,1,1,1,1,3,4,1,1,3,1,1,1,2,1,5,2,1,2,1,1,3,1,2,3,2,5,3,2,1,5,2,1,5,4,3,1,3,1,1,1,1,2,4,2,3,4,2,2,5,2,2,12,2,2,1,1,1,3,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,2,1,1,2,1,6,2,6,1,4,2,1,1,2
press_rev,1,cc05,1,1,1,2,1,2,1,3,1,1,1,2,1,1,1,1,2,7,2,1,1,1,5,1,2,1,4,1,2,3,1,4,2,1,1,5,1,1,1,1,1,1,2,1,7,8,1,2,1,1,3,1,4,4,2,2,2,1,1,1,5,1,2,1,2,3,6,2,4,8,2,2,1,1,2,2,4,1,5,1,1,1,1,1,1,2,1,3,3,1,1,1,1,2,2,1,1,1,1,1,5,1,1,2,6,1,1
press_rev,1,cc06,2,2,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,7,1,1,1,1,2,1,1,1,5,1,2,1,1,1,6,2,2,6,1,1,1,1,2,1,1,1,1,4,1,3,1,1,1,2,12,4,6,1,3,1,1,1,7,1,1,4,1,4,3,1,6,15,3,4,2,1,1,3,1,1,2,1,1,1,3,2,1,1,1,1,1,1,5,4,1,1,2,1,9,1,4,1,4,3,2,6,5,2,2
press_rev,1,cc07,1,2,1,5,1,2,3,1,3,1,1,2,1,1,1,1,1,4,1,1,1,1,3,1,1,1,4,1,1,3,1,1,5,2,1,2,1,1,1,1,1,1,1,4,3,3,2,8,2,1,1,4,1,2,1,1,1,1,1,1,10,1,2,21,1,3,7,1,3,4,1,1,1,7,1,1,1,2,1,1,1,2,1,1,4,1,1,1,2,1,2,2,1,1,1,1,1,1,3,1,6,1,6,1,4,2,1
press_rev,1,cc08,1,1,1,4,2,1,1,1,4,1,2,5,1,1,1,1,6,4,2,1,1,1,2,3,1,1,7,1,1,6,3,1,4,4,1,4,1,1,3,1,2,16,2,4,1,10,1,1,4,1,3,5,5,2,3,2,2,1,1,1,1,1,3,6,2,3,1,3,5,12,4,1,1,8,1,3,1,1,2,1,1,1,1,1,1,1,1,6,1,5,7,3,1,1,2,1,1,1,6,1,4,5,6,1,2,2,2
press_rev,1,cc09,1,2,1,5,7,3,1,1,2,1,2,1,1,1,1,1,2,4,2,3,1,1,1,1,1,1,6,1,2,2,1,1,5,3,1,2,1,1,1,2,1,1,1,5,3,3,1,2,2,1,2,5,4,2,6,2,1,1,1,1,23,1,2,7,2,1,9,1,2,10,2,1,1,3,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,4,6,3,1,3,1,1,5,1,2,1,3,1,3,2,5,1,2
press_rev,1,cc10,1,1,1,2,1,4,1,2,2,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,2,1,5,1,1,2,1,1,3,1,2,3,1,1,3,2,1,10,2,5,3,1,1,1,3,1,5,3,10,2,3,1,3,1,1,1,1,1,3,1,2,5,9,1,6,9,4,2,1,1,2,1,1,5,2,1,2,2,1,1,2,1,1,1,1,2,6,5,1,6,1,1,1,7,4,1,2,1,1,8,4,3,5
press_rev,1,cc11,1,1,1,1,14,1,1,1,2,1,1,2,1,1,1,1,2,5,1,1,1,1,3,1,1,1,2,1,3,1,3,1,4,2,1,5,1,1,2,3,1,1,6,4,2,3,1,4,3,2,5,3,8,7,2,2,3,1,1,1,28,1,2,2,5,2,4,3,4,8,3,2,5,8,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,4,4,1,2,1,1,1,1,2,2,9,1,2,1,4,2,3
press_rev,1,cc12,1,2,1,4,3,2,1,2,1,1,3,1,1,1,1,1,2,3,1,1,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,4,5,2,1,2,1,1,6,3,3,3,1,1,1,1,1,1,1,2,1,7,2,3,7,6,1,9,2,1,1,4,2,2,1,2,2,1,1,2,2,4,2,1,1,1,1,1,3,4,2,1,2,1,1,1,4,1,4,2,5,1,1,4,5
press_rev,1,cc13,1,1,1,3,1,1,1,2,1,1,3,2,1,1,1,1,1,3,3,1,1,1,6,1,1,1,6,1,2,2,2,1,4,2,1,4,1,1,2,1,1,1,1,1,2,3,1,3,3,2,2,3,2,2,3,1,3,1,1,2,6,1,9,3,2,2,10,1,1,3,3,1,1,1,3,1,2,1,3,1,1,1,2,1,2,2,1,1,2,3,3,2,1,3,2,1,1,1,4,1,3,1,2,2,9,1,7
press_rev,1,cc14,1,1,1,2,5,3,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,1,1,6,1,1,1,1,1,5,1,1,3,1,1,3,1,1,1,1,3,3,4,1,4,3,1,2,3,3,8,4,1,1,1,1,1,14,3,5,9,2,2,8,1,5,11,2,1,1,6,1,3,1,1,2,1,1,1,2,1,7,1,1,1,1,4,2,6,1,3,1,3,1,1,3,1,2,2,8,2,3,1,2
press_rev,1,cc15,6,1,1,1,4,1,1,5,3,1,1,1,1,1,1,1,3,1,2,1,1,1,3,1,1,1,8,1,1,2,1,1,3,1,1,4,1,1,2,1,2,1,1,2,6,2,2,4,6,1,1,2,1,4,3,1,1,1,1,1,1,1,2,2,1,1,13,2,3,3,1,2,1,1,2,3,1,1,1,1,1,1,1,3,1,2,1,1,1,2,2,4,1,1,2,2,1,6,4,3,3,1,1,2,1,3,1
press_rev,1,cc16,1,1,1,2,4,1,1,2,2,1,1,1,3,1,1,1,1,2,1,1,1,1,3,1,2,1,5,1,2,2,1,1,4,1,4,6,1,1,1,2,1,1,2,2,5,3,1,3,1,2,3,3,6,2,6,1,3,1,1,1,7,1,1,1,5,2,4,1,1,8,3,1,1,1,2,1,3,1,1,1,1,1,3,4,2,1,1,2,2,1,6,2,5,4,1,1,5,1,1,1,2,1,2,9,7,2,3
press_rev,1,cc17,2,2,1,1,4,2,1,3,1,1,1,1,1,1,1,1,2,1,4,1,1,1,4,1,1,1,2,1,1,4,2,1,1,2,1,1,1,1,1,1,1,1,3,3,6,3,1,1,2,1,1,3,5,4,6,1,1,1,1,2,1,1,8,1,3,2,7,3,1,4,5,1,1,1,7,1,2,1,1,1,1,1,1,1,4,2,1,2,1,4,2,3,1,2,1,1,4,2,1,1,4,1,1,3,3,6,2
religion,1,cd01,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,2,3,5,1,2,1,1,4,1,2,1,3,1,2,1,1,1,3,1,1,2,1,1,1,2,1,1,4,2,3,3,1,2,2,1,2,2,4,5,4,3,3,1,1,1,2,1,4,1,2,3,1,1,1,6,3,10,1,2,1,1,1,2,3,1,1,38,1,1,5,1,1,2,4,1,6,3,1,5,3,4,1,1,3,1,2,1,1,14,3,1,1
religion,1,cd02,2,2,1,8,4,2,1,1,1,1,1,1,1,3,6,8,2,2,1,1,1,1,5,1,1,1,4,1,3,1,2,7,1,1,1,4,1,1,1,1,1,1,2,3,1,1,1,3,3,2,2,3,2,1,9,3,7,1,1,1,1,1,4,1,11,2,1,2,1,9,2,1,1,1,1,5,2,2,1,1,1,1,1,1,4,1,1,1,3,2,2,6,1,5,2,5,1,1,7,1,2,1,4,9,2,1,2
religion,1,cd03,2,1,1,2,2,1,1,1,2,1,1,4,1,1,8,18,2,1,4,1,1,1,3,1,1,1,5,1,4,1,1,2,6,1,1,3,1,1,1,2,1,1,3,8,1,1,1,2,1,2,3,2,2,8,3,3,2,1,1,3,1,1,5,1,3,2,4,4,1,12,5,1,1,1,4,1,3,2,1,2,1,2,2,3,5,2,1,1,1,1,3,2,2,3,1,2,1,1,1,1,4,1,1,1,4,1,8
religion,1,cd04,1,1,1,9,1,2,1,1,1,1,1,2,1,16,5,2,2,2,3,2,1,1,4,1,1,1,3,1,1,1,1,27,3,1,1,1,1,1,1,1,1,1,2,1,13,2,3,1,1,1,3,1,27,3,2,1,1,1,1,1,1,1,2,1,5,2,2,1,2,5,1,2,1,1,1,1,2,1,2,1,1,3,4,1,5,1,1,1,1,1,7,3,1,1,1,1,1,1,3,1,5,1,4,2,7,1,1
religion,1,cd05,1,1,1,2,1,2,1,1,2,1,2,2,1,2,3,4,3,10,2,1,1,1,12,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,5,1,1,2,1,1,3,4,1,3,1,1,1,2,1,4,1,2,6,4,1,2,5,2,2,1,1,3,3,3,5,2,1,1,2,1,1,5,1,1,2,2,2,3,3,1,7,2,1,3,2,2,1,1,1,1,3,8,1,1
religion,1,cd06,2,1,1,3,2,2,1,1,1,1,2,2,1,12,2,3,3,1,4,1,1,1,5,1,2,1,2,1,1,1,1,23,4,1,1,4,1,1,1,1,1,1,5,1,7,4,1,1,2,3,5,1,10,4,3,1,2,1,1,1,1,1,1,1,4,3,4,2,4,9,1,4,1,1,2,1,2,1,4,5,1,4,2,2,2,1,1,1,1,3,5,1,2,1,2,1,1,1,1,1,4,1,3,12,4,1,3
religion,1,cd07,3,1,1,2,1,5,1,1,1,1,2,3,1,5,1,3,2,11,5,1,2,1,4,1,3,1,4,1,1,5,1,17,1,1,1,2,1,1,1,2,1,1,4,1,6,2,1,1,2,1,3,2,7,6,3,1,3,1,1,1,1,1,3,1,5,4,4,2,1,12,8,1,3,1,1,5,9,1,3,14,1,1,1,2,3,1,1,8,2,1,2,2,2,18,1,1,4,1,3,2,3,1,1,14,5,2,2
religion,1,cd08,2,3,1,5,1,2,1,3,2,1,1,1,1,1,1,1,1,4,1,3,1,1,6,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,7,7,1,1,1,1,1,1,1,2,1,5,1,1,18,10,5,1,1,1,1,1,2,3,3,3,3,1,1,1,2,2,1,1,5,4,7,4,6,2,1,1,3,1,1,2,1,3,1,1,5,3,1,3
religion,1,cd09,4,4,1,2,1,4,1,1,4,1,1,1,1,5,12,43,2,1,2,2,3,1,2,1,2,1,3,1,1,1,1,4,1,1,1,1,1,1,3,1,1,1,2,1,6,1,1,2,1,1,2,5,1,7,14,32,1,1,1,1,1,1,2,1,6,2,27,2,1,5,3,1,1,9,1,3,1,3,2,1,1,1,1,1,2,1,1,4,1,1,6,4,1,1,4,1,1,1,2,6,3,1,5,1,1,2,5
religion,1,cd10,3,5,1,4,2,3,1,1,2,1,1,1,1,2,5,4,2,4,2,3,1,1,3,1,1,1,1,1,1,1,1,6,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,3,2,3,4,1,9,1,1,1,1,1,3,1,5,1,2,4,1,8,5,1,2,2,1,1,2,1,2,3,1,1,9,2,1,1,1,2,1,3,3,3,2,5,1,1,3,1,4,1,1,2,3,9,5,3,4
religion,1,cd11,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,2,1,3,1,2,2,1,2,16,1,1,3,1,1,1,1,1,1,4,2,4,1,1,2,2,1,4,4,2,2,14,2,2,1,1,1,5,1,1,1,9,3,2,1,1,10,1,2,1,1,1,5,2,1,1,1,1,1,1,1,3,2,1,2,2,1,3,1,1,4,2,1,10,1,3,1,1,1,1,4,11,1,2
religion,1,cd12,3,3,1,3,3,2,1,1,1,1,4,1,1,1,1,4,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,4,1,2,2,1,1,2,1,1,1,1,1,1,3,1,3,2,1,2,2,3,1,3,5,6,1,1,1,1,1,4,1,2,2,7,2,1,4,4,3,1,1,7,1,1,1,3,1,1,1,1,4,2,2,1,1,1,2,1,1,1,4,2,1,1,1,2,1,4,1,4,3,5,1,4
religion,1,cd13,1,1,3,7,1,2,1,2,3,1,1,2,1,1,1,1,2,10,2,1,1,1,2,1,1,1,4,1,1,5,6,1,2,1,1,5,1,1,1,2,1,1,3,3,1,9,1,5,3,2,4,4,1,2,4,1,1,1,1,2,1,1,3,8,1,1,9,4,1,6,2,15,1,1,2,2,1,1,12,1,1,2,6,2,5,1,1,1,1,4,1,2,2,10,3,1,2,4,5,1,1,1,1,7,16,3,4
religion,1,cd14,1,1,1,7,9,3,1,1,2,1,1,3,1,2,16,9,1,3,3,1,1,1,3,1,1,1,2,1,3,1,1,5,2,1,2,4,1,1,2,1,1,1,4,1,7,1,1,1,2,2,2,3,1,6,1,9,6,1,1,1,1,1,3,1,4,1,11,3,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,1,1,1,1,1,1,1,4,1,1,1,2,1,3,1,2,2,1,2,6,3,2
religion,1,cd15,2,2,1,4,1,1,1,1,3,1,1,3,1,1,1,1,2,10,2,1,1,1,4,2,1,1,1,1,1,1,1,1,2,2,4,3,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,6,2,4,1,2,1,1,1,1,1,1,1,2,1,2,1,1,6,1,13,1,1,1,1,3,1,1,1,1,5,2,1,4,4,1,3,2,3,1,2,2,2,6,1,1,2,3,1,3,3,1,12,3,1,1
religion,1,cd16,17,8,1,6,2,1,1,1,1,1,1,2,1,21,1,5,3,2,4,1,5,1,1,1,1,1,1,1,1,1,2,49,4,1,1,3,1,1,1,1,1,1,6,1,11,1,1,1,1,1,2,1,13,3,13,1,4,1,1,1,1,1,1,1,4,1,26,1,1,6,2,3,1,1,1,1,7,1,6,2,1,10,1,1,1,1,1,2,1,2,3,1,1,4,1,1,1,3,1,1,1,1,3,8,1,1,1
religion,1,cd17,1,1,1,4,1,2,1,4,2,1,4,6,1,1,2,2,2,5,4,1,1,1,3,4,1,1,3,1,1,1,1,5,2,1,1,2,1,1,2,1,1,1,2,2,4,1,1,2,4,2,2,2,2,6,4,1,6,1,1,2,1,1,3,1,1,5,9,1,1,8,12,5,1,1,1,2,1,2,6,1,1,1,1,2,2,1,1,3,1,3,1,3,2,4,3,2,1,1,5,3,1,3,5,5,2,1,10
skill_hob,1,ce01,5,6,1,3,1,1,1,1,5,1,1,1,1,1,1,1,2,2,1,5,1,1,3,2,1,1,6,1,1,1,1,1,3,2,1,3,1,1,1,1,2,1,3,3,2,4,1,2,4,1,3,5,2,3,1,1,1,1,1,1,11,1,3,1,2,5,3,1,2,8,1,5,1,3,1,4,1,1,7,2,1,1,1,1,3,1,1,2,1,1,9,3,1,3,2,4,1,3,5,2,4,2,5,1,2,1,1
skill_hob,1,ce02,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,2,1,1,1,3,1,1,2,5,1,7,1,1,4,1,1,1,1,1,1,1,2,1,12,1,10,1,2,6,3,1,4,3,1,1,1,1,2,1,1,2,1,3,2,2,1,1,8,3,1,1,1,1,5,2,2,1,1,2,1,2,2,2,2,1,4,1,2,8,3,2,1,5,4,1,4,3,3,2,1,3,3,5,6,2
skill_hob,1,ce03,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,19,3,1,1,1,5,2,1,1,3,1,2,1,3,1,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,3,3,1,2,2,1,5,2,1,1,1,1,1,1,1,6,1,11,2,1,1,1,10,11,4,1,1,1,1,1,1,3,1,1,1,1,2,3,2,1,1,1,2,6,3,2,6,5,7,9,1,5,1,2,1,1,2,19,1,3
skill_hob,1,ce04,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,8,1,1,5,1,1,3,1,1,1,4,2,1,6,1,1,1,1,2,3,1,6,5,1,1,1,1,1,1,1,3,12,3,4,4,1,1,12,2,2,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,2,2,1,5,3,1,3,2,1,1,1,3,1,2,1,5,1,5,1,3
skill_hob,1,ce05,1,1,1,7,4,2,1,2,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,2,2,1,1,2,1,1,3,1,1,6,1,1,1,1,1,1,2,6,1,3,1,1,11,1,2,2,1,6,3,1,1,1,1,1,5,9,2,1,2,2,4,3,1,3,1,1,2,1,1,5,3,1,1,1,1,2,2,2,3,2,1,2,1,1,3,4,2,2,3,1,1,1,5,1,3,2,2,6,2,17,11
skill_hob,1,ce06,1,1,1,3,5,2,1,2,1,1,1,1,3,1,1,1,3,5,3,1,2,1,3,1,1,1,2,1,2,2,2,1,2,1,2,3,1,1,2,1,1,1,1,2,2,1,2,1,3,1,2,3,3,4,12,1,1,1,1,1,1,1,5,1,3,3,7,4,1,9,5,5,1,6,2,2,1,1,2,1,1,1,7,8,2,1,1,1,2,1,4,2,5,1,4,6,1,10,3,1,3,1,2,2,1,3,5
skill_hob,1,ce07,3,1,14,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,6,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,3,2,11,1,2,3,1,4,4,4,1,1,1,1,1,1,4,1,5,1,1,3,1,13,1,2,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,11,1,1,2,5,1,1,4,1,1,1,5,1,1,1,1
skill_hob,1,ce08,3,1,20,2,1,4,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,3,3,1,4,3,1,2,1,1,1,1,1,1,1,10,1,1,10,1,8,1,1,1,1,1,5,1,2,1,1,1,1,1,1,2,1,1,3,1,6,1,7,1,1,2,14,1,3,4,1,2,1,1,3,5,1,2
skill_hob,1,ce09,2,3,1,2,1,5,1,5,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,2,1,20,2,1,3,2,1,1,1,1,1,2,3,1,11,1,7,2,2,2,3,1,3,1,1,1,1,1,1,2,2,6,1,2,2,1,1,3,7,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,2,1,2,20,3,1,2,1,1,1,1,4,3,2,1,4,1,2,1,1
skill_hob,1,ce10,1,1,3,8,2,4,1,5,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,7,1,1,3,1,1,6,1,1,1,1,1,2,1,1,1,1,2,1,3,5,5,6,1,7,2,1,3,4,1,1,1,1,1,1,1,3,1,1,1,16,3,3,11,1,2,1,1,1,3,1,1,3,1,1,1,1,1,3,1,1,1,2,3,6,7,1,1,3,3,1,1,1,1,4,1,2,1,3,6,2
skill_hob,1,ce11,1,1,1,5,1,2,1,2,2,1,1,3,1,1,1,1,2,6,2,1,1,1,3,1,1,2,2,1,3,2,2,1,3,2,1,2,1,1,1,2,1,1,2,1,2,5,1,2,3,2,8,3,1,3,1,1,1,1,1,1,1,1,4,1,2,1,3,2,4,10,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,1,1,2,2,5,1,9,1,1,1,3,2,3,1,2,1,3,1,1,6,2,2
skill_hob,1,ce12,1,1,3,3,2,8,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,2,1,2,7,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,4,1,6,7,1,1,1,1,1,1,1,2,1,3,3,12,1,9,15,1,1,1,1,3,1,1,1,3,1,1,1,3,6,2,1,1,1,1,1,4,3,5,1,5,2,3,1,1,2,2,1,1,2,2,2,1
