genre,genreno,filename,pleasantness,activation,imagery,word_1,word_2,word_af,word_also,word_american,word_another,word_arlene,word_around,word_back,word_bdikkat,word_business,word_came,word_car,word_christ,word_christian,word_church,word_come,word_could,word_day,word_development,word_door,word_ekstrohm,word_even,word_eyes,word_face,word_feed,word_first,word_fiscal,word_general,word_get,word_go,word_god,word_good,word_got,word_government,word_great,word_hal,word_helva,word_home,word_house,word_jack,word_jazz,word_know,word_last,word_life,word_like,word_line,word_little,word_long,word_looked,word_made,word_make,word_man,word_many,word_may,word_members,word_men,word_mercer,word_mike,word_mother,word_mr,word_mrs,word_much,word_music,word_must,word_never,word_new,word_number,word_old,word_one,word_people,word_power,word_president,word_program,word_public,word_right,word_said,word_school,word_see,word_shall,word_ship,word_spirit,word_state,word_states,word_still,word_system,word_tax,word_things,word_thought,word_three,word_time,word_two,word_united,word_us,word_use,word_used,word_war,word_water,word_way,word_week,word_well,word_went,word_work,word_world,word_would,word_year,word_years
press_ed,1,cb10,1.956579778,1.834579408,1.932182491,1,1,1,2,3,3,1,2,4,1,1,3,1,1,1,1,2,4,1,1,1,1,6,1,1,1,6,1,1,1,3,1,3,4,1,5,1,1,3,2,1,1,2,11,1,3,2,6,3,1,1,5,3,5,7,1,1,1,1,8,1,1,4,1,1,3,4,1,3,10,6,1,1,1,1,5,4,3,2,1,1,1,1,1,6,1,1,4,2,2,3,4,1,1,5,3,1,1,7,1,3,1,3,1,2,15,3
press_ed,1,cb11,1.882730675,1.839662822,1.875582822,2,2,1,3,4,1,1,1,2,1,1,3,1,1,1,1,3,3,1,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,2,4,1,1,2,2,1,1,1,2,1,3,1,2,2,1,2,1,1,5,2,2,2,1,1,2,1,4,4,1,1,1,7,1,5,5,2,4,10,3,1,1,1,1,4,1,1,1,4,6,2,1,1,1,1,1,2,3,8,1,2,1,8,1,2,1,2,1,2,4,7,3,1
press_ed,1,cb12,1.96515042,1.821556783,1.917406963,3,3,1,1,4,2,1,2,3,1,2,3,3,2,1,7,3,2,2,1,1,1,3,1,1,1,8,1,3,2,2,4,2,2,1,2,1,1,1,2,1,1,2,3,3,3,1,1,1,1,3,2,3,4,4,1,1,1,1,1,9,2,1,2,1,1,20,1,5,9,1,1,1,2,3,3,6,2,4,1,1,5,6,5,1,2,1,1,1,1,5,3,3,3,2,2,2,3,3,3,4,2,3,2,2,2,3
press_ed,1,cb13,1.965168123,1.840562082,1.946786632,1,1,1,3,3,2,1,3,4,1,1,1,1,1,1,1,3,5,3,2,1,1,3,1,2,1,3,1,1,3,2,1,5,1,1,2,1,1,1,1,1,1,1,1,1,4,1,4,2,1,2,3,2,8,5,1,3,1,1,4,1,1,1,2,1,2,3,3,4,8,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,1,4,2,1,1,1,2,1,1,1,3,1,2,2,2
press_ed,1,cb14,1.871568376,1.834989499,1.85982906,1,1,1,2,1,4,1,1,5,1,4,1,1,1,3,1,2,1,2,1,1,1,6,1,2,1,2,1,2,3,3,1,3,1,3,3,1,1,1,1,1,1,2,2,3,8,1,2,2,1,2,3,3,3,5,1,4,1,1,1,11,1,6,1,1,4,4,1,14,12,7,2,5,3,1,1,5,2,2,1,1,1,8,2,2,3,1,1,2,1,4,2,1,1,2,1,2,1,3,1,1,1,2,1,8,1,2
press_ed,1,cb15,1.895217453,1.814518002,1.855543359,2,2,1,3,7,2,1,1,1,1,2,1,1,1,1,2,4,5,2,9,2,1,1,1,2,1,6,1,2,3,1,1,2,1,1,2,1,1,2,1,1,1,2,2,3,4,1,2,3,1,2,1,4,6,3,1,2,1,1,1,4,2,2,1,5,3,4,1,3,7,4,1,2,3,4,1,3,11,3,3,1,1,6,1,2,6,10,1,1,1,5,4,1,2,1,1,4,1,5,2,4,2,2,2,7,3,4
press_ed,1,cb16,1.930045012,1.809752732,1.919477435,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,3,2,3,3,1,1,1,3,1,3,1,1,1,6,1,2,1,2,1,4,2,1,1,2,4,1,1,2,3,2,4,1,4,2,1,4,3,3,3,1,2,2,1,1,1,5,1,2,1,2,1,4,2,3,7,6,2,4,2,4,1,2,6,2,1,1,1,3,4,1,1,6,2,1,1,4,2,3,3,1,1,2,1,2,5,3,1,3,3,10,1,8
press_ed,1,cb17,1.939417422,1.841261217,1.933174224,2,5,1,3,2,1,1,2,1,1,1,2,1,1,1,1,1,6,4,1,1,1,3,1,2,1,3,2,1,3,2,1,2,1,3,2,1,1,3,1,1,1,1,2,4,5,1,2,2,1,4,4,9,5,6,4,5,1,1,1,1,1,4,1,1,1,4,1,2,5,7,2,1,4,5,5,2,4,3,4,1,2,2,5,2,1,4,1,1,3,4,5,5,6,2,1,5,1,1,1,2,1,4,6,18,1,2
press_ed,1,cb18,1.896119159,1.868888084,1.856775701,2,2,1,5,3,1,1,1,2,1,2,1,1,1,1,3,2,4,4,1,1,1,1,1,1,1,4,1,6,2,1,1,2,1,1,3,1,1,1,1,1,1,2,3,2,2,1,1,2,1,2,5,2,5,1,3,1,1,1,1,1,1,1,1,4,3,10,1,3,2,4,2,3,1,4,7,3,5,2,7,1,1,2,10,4,1,1,4,1,3,5,3,20,5,5,2,4,1,2,3,3,1,2,6,8,1,4
press_ed,1,cb19,1.880885612,1.851180216,1.940767386,3,3,1,2,1,3,1,1,2,1,7,1,1,1,1,1,3,6,1,1,2,1,3,1,1,2,3,1,2,2,2,2,6,2,3,1,1,1,2,1,1,1,5,3,1,2,1,2,1,1,1,3,2,6,6,1,3,1,1,1,4,1,3,2,4,3,3,1,1,14,8,2,2,1,1,4,1,4,4,1,1,1,1,3,3,1,1,1,1,1,4,6,5,3,2,1,6,1,4,1,2,1,1,6,8,1,3
press_ed,1,cb20,1.842028974,1.845058333,1.871282051,1,2,1,2,4,5,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,4,1,1,1,3,1,4,2,2,1,1,1,3,3,1,1,1,1,1,1,1,2,4,2,1,1,1,1,5,3,3,1,5,1,2,1,1,1,6,1,1,1,4,2,3,1,1,6,4,1,3,2,1,2,3,1,3,1,1,2,2,4,3,1,1,1,1,1,2,3,3,2,3,1,6,1,1,6,2,1,2,3,8,1,3
press_ed,1,cb21,1.81829468,1.834452721,1.784038694,2,1,1,1,3,1,1,3,1,1,1,1,3,1,1,1,1,2,4,2,1,1,4,1,1,1,4,1,3,2,1,1,2,1,8,2,1,1,1,1,1,1,1,4,4,2,1,1,2,1,3,4,1,2,3,2,3,1,1,1,2,1,6,1,4,1,12,2,1,9,5,1,4,1,5,2,1,1,2,1,1,1,2,5,3,2,1,4,1,1,3,3,5,5,1,1,1,1,3,1,2,1,1,5,19,4,2
press_ed,1,cb22,1.874486933,1.843724838,1.706263499,1,1,1,4,1,4,1,2,1,1,1,2,1,2,10,6,2,4,2,1,1,1,5,1,2,1,8,3,1,2,2,2,4,2,1,5,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,5,1,3,5,1,1,1,1,1,4,1,6,1,3,1,10,3,1,12,1,2,5,4,2,4,4,1,2,1,1,3,2,4,4,1,1,2,1,2,3,3,4,8,3,3,3,1,4,1,1,1,2,5,12,3,1
press_ed,1,cb23,1.875254289,1.824371447,1.788732394,1,1,1,3,4,4,1,1,2,1,1,2,1,1,1,1,3,4,2,1,1,1,6,3,1,2,5,1,3,1,3,1,1,1,5,4,1,1,1,1,1,1,3,4,1,1,1,2,1,1,3,4,3,2,4,3,6,1,1,1,2,1,4,1,5,4,6,1,1,5,3,2,4,2,3,3,3,1,2,1,1,1,4,2,1,4,1,1,1,1,3,4,3,2,1,1,3,1,1,3,3,3,1,4,9,1,4
press_ed,1,cb24,1.934209079,1.800044211,2.034210526,1,1,1,1,3,1,1,2,3,1,1,2,1,1,1,2,3,1,2,1,1,1,7,2,3,1,4,1,1,5,2,1,4,1,1,3,1,1,2,1,1,1,2,7,6,2,1,1,4,1,2,2,1,7,3,1,2,1,1,3,1,2,6,1,2,3,4,1,4,11,3,2,1,1,2,1,1,3,2,1,1,1,3,1,3,1,1,2,1,2,6,1,1,1,1,2,2,1,2,5,2,2,4,6,3,2,4
press_ed,1,cb25,1.85327902,1.802187814,1.830653266,1,3,1,5,2,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,5,7,2,5,4,3,4,1,2,1,1,2,5,2,2,1,1,2,1,2,4,1,2,4,2,3,1,9,6,1,1,6,2,1,1,1,1,1,1,2,7,2,8,2,1,2,1,2,2,6,2,2,2,2,8,1,3,1,1,2,2,10,10,1,3
press_ed,1,cb26,1.858910263,1.863346809,1.857071339,4,3,1,4,8,3,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,4,1,7,2,1,1,1,1,1,1,1,2,5,3,1,2,1,1,1,2,3,1,7,2,2,1,1,1,4,1,3,1,3,1,3,2,1,3,1,4,5,2,4,3,4,3,4,2,1,1,1,3,1,2,1,1,2,1,5,3,3,5,1,1,6,1,3,2,3,1,1,6,6,2,9
press_ed,1,cb27,1.89270932,1.824641058,1.876322418,2,1,1,3,3,2,1,2,2,1,1,1,1,1,1,1,4,2,2,1,1,1,3,1,3,1,4,1,1,4,1,1,1,3,2,3,1,1,1,2,1,1,6,2,2,3,1,1,2,1,3,1,4,7,2,2,3,1,1,1,1,1,1,1,1,3,2,1,1,10,6,1,3,2,5,2,2,3,4,1,1,1,1,3,1,1,1,1,2,1,6,4,3,10,1,1,3,1,3,1,2,1,2,3,6,2,3
press_rev,1,cc01,1.996561309,1.838939687,1.913798009,1,2,1,5,2,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,6,1,1,2,3,1,3,2,1,6,1,1,1,5,1,1,2,2,2,2,2,2,2,1,4,1,3,2,4,1,1,1,1,1,6,1,3,5,1,1,3,2,2,11,3,1,1,2,1,1,2,1,2,1,1,1,2,1,3,1,1,1,1,1,5,3,1,4,2,1,2,1,4,3,5,1,2,4,4,1,1
press_rev,1,cc02,1.96793595,1.832768146,1.832992036,2,2,1,2,2,3,1,1,4,1,2,3,1,1,1,1,2,5,2,1,1,1,4,1,1,1,4,1,1,1,1,1,3,1,1,2,1,1,1,1,2,14,1,2,1,3,1,3,2,1,2,1,2,5,7,1,1,1,1,1,1,1,6,12,2,1,6,3,2,8,1,1,1,6,1,2,2,1,1,1,1,1,1,2,3,3,1,2,1,1,5,4,2,1,1,1,2,1,1,3,4,2,3,1,5,1,5
press_rev,1,cc03,1.946200845,1.837960507,1.925120773,1,2,1,6,2,1,1,2,2,1,1,2,1,1,1,1,1,3,1,1,1,1,3,1,2,1,8,1,4,3,2,1,3,1,1,4,1,1,2,1,1,1,1,8,1,1,1,3,4,1,6,1,3,5,4,1,4,1,1,1,6,1,1,5,1,2,5,1,1,7,1,1,2,8,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,5,2,1,2,1,6,1,2,1,4,1,3,2,1,1,6
press_rev,1,cc04,2.018279518,1.875419679,1.953681392,1,2,1,4,3,2,1,2,2,1,1,2,1,1,1,1,4,3,1,1,1,1,3,4,1,1,3,1,1,1,2,1,5,2,1,2,1,1,3,1,2,3,2,5,3,2,1,5,2,1,5,4,3,1,3,1,1,1,1,2,4,2,3,4,2,2,5,2,2,12,2,2,1,1,1,3,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,2,1,1,2,1,6,2,6,1,4,2,1,1,2
press_rev,1,cc05,1.934136951,1.816278553,1.827131783,1,1,1,2,1,2,1,3,1,1,1,2,1,1,1,1,2,7,2,1,1,1,5,1,2,1,4,1,2,3,1,4,2,1,1,5,1,1,1,1,1,1,2,1,7,8,1,2,1,1,3,1,4,4,2,2,2,1,1,1,5,1,2,1,2,3,6,2,4,8,2,2,1,1,2,2,4,1,5,1,1,1,1,1,1,2,1,3,3,1,1,1,1,2,2,1,1,1,1,1,5,1,1,2,6,1,1
press_rev,1,cc06,1.941140621,1.846718758,1.848447205,2,2,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,7,1,1,1,1,2,1,1,1,5,1,2,1,1,1,6,2,2,6,1,1,1,1,2,1,1,1,1,4,1,3,1,1,1,2,12,4,6,1,3,1,1,1,7,1,1,4,1,4,3,1,6,15,3,4,2,1,1,3,1,1,2,1,1,1,3,2,1,1,1,1,1,1,5,4,1,1,2,1,9,1,4,1,4,3,2,6,5,2,2
press_rev,1,cc07,2.026943057,1.829454268,1.821401274,1,2,1,5,1,2,3,1,3,1,1,2,1,1,1,1,1,4,1,1,1,1,3,1,1,1,4,1,1,3,1,1,5,2,1,2,1,1,1,1,1,1,1,4,3,3,2,8,2,1,1,4,1,2,1,1,1,1,1,1,10,1,2,21,1,3,7,1,3,4,1,1,1,7,1,1,1,2,1,1,1,2,1,1,4,1,1,1,2,1,2,2,1,1,1,1,1,1,3,1,6,1,6,1,4,2,1
press_rev,1,cc08,1.999621245,1.864322955,1.898656899,1,1,1,4,2,1,1,1,4,1,2,5,1,1,1,1,6,4,2,1,1,1,2,3,1,1,7,1,1,6,3,1,4,4,1,4,1,1,3,1,2,16,2,4,1,10,1,1,4,1,3,5,5,2,3,2,2,1,1,1,1,1,3,6,2,3,1,3,5,12,4,1,1,8,1,3,1,1,2,1,1,1,1,1,1,1,1,6,1,5,7,3,1,1,2,1,1,1,6,1,4,5,6,1,2,2,2
press_rev,1,cc09,1.97384251,1.876701665,1.900896287,1,2,1,5,7,3,1,1,2,1,2,1,1,1,1,1,2,4,2,3,1,1,1,1,1,1,6,1,2,2,1,1,5,3,1,2,1,1,1,2,1,1,1,5,3,3,1,2,2,1,2,5,4,2,6,2,1,1,1,1,23,1,2,7,2,1,9,1,2,10,2,1,1,3,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,4,6,3,1,3,1,1,5,1,2,1,3,1,3,2,5,1,2
press_rev,1,cc10,1.970770305,1.862948223,1.941624365,1,1,1,2,1,4,1,2,2,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,2,1,5,1,1,2,1,1,3,1,2,3,1,1,3,2,1,10,2,5,3,1,1,1,3,1,5,3,10,2,3,1,3,1,1,1,1,1,3,1,2,5,9,1,6,9,4,2,1,1,2,1,1,5,2,1,2,2,1,1,2,1,1,1,1,2,6,5,1,6,1,1,1,7,4,1,2,1,1,8,4,3,5
press_rev,1,cc11,1.947891922,1.819632681,1.905263158,1,1,1,1,14,1,1,1,2,1,1,2,1,1,1,1,2,5,1,1,1,1,3,1,1,1,2,1,3,1,3,1,4,2,1,5,1,1,2,3,1,1,6,4,2,3,1,4,3,2,5,3,8,7,2,2,3,1,1,1,28,1,2,2,5,2,4,3,4,8,3,2,5,8,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,4,4,1,2,1,1,1,1,2,2,9,1,2,1,4,2,3
press_rev,1,cc12,1.980866287,1.80781082,1.92095672,1,2,1,4,3,2,1,2,1,1,3,1,1,1,1,1,2,3,1,1,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,4,5,2,1,2,1,1,6,3,3,3,1,1,1,1,1,1,1,2,1,7,2,3,7,6,1,9,2,1,1,4,2,2,1,2,2,1,1,2,2,4,2,1,1,1,1,1,3,4,2,1,2,1,1,1,4,1,4,2,5,1,1,4,5
press_rev,1,cc13,1.960692946,1.849150495,1.91509901,1,1,1,3,1,1,1,2,1,1,3,2,1,1,1,1,1,3,3,1,1,1,6,1,1,1,6,1,2,2,2,1,4,2,1,4,1,1,2,1,1,1,1,1,2,3,1,3,3,2,2,3,2,2,3,1,3,1,1,2,6,1,9,3,2,2,10,1,1,3,3,1,1,1,3,1,2,1,3,1,1,1,2,1,2,2,1,1,2,3,3,2,1,3,2,1,1,1,4,1,3,1,2,2,9,1,7
press_rev,1,cc14,2.008600817,1.827029755,1.939089848,1,1,1,2,5,3,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,1,1,6,1,1,1,1,1,5,1,1,3,1,1,3,1,1,1,1,3,3,4,1,4,3,1,2,3,3,8,4,1,1,1,1,1,14,3,5,9,2,2,8,1,5,11,2,1,1,6,1,3,1,1,2,1,1,1,2,1,7,1,1,1,1,4,2,6,1,3,1,3,1,1,3,1,2,2,8,2,3,1,2
press_rev,1,cc15,1.961572637,1.793971517,2.046517413,6,1,1,1,4,1,1,5,3,1,1,1,1,1,1,1,3,1,2,1,1,1,3,1,1,1,8,1,1,2,1,1,3,1,1,4,1,1,2,1,2,1,1,2,6,2,2,4,6,1,1,2,1,4,3,1,1,1,1,1,1,1,2,2,1,1,13,2,3,3,1,2,1,1,2,3,1,1,1,1,1,1,1,3,1,2,1,1,1,2,2,4,1,1,2,2,1,6,4,3,3,1,1,2,1,3,1
press_rev,1,cc16,1.938831368,1.863563112,1.816813049,1,1,1,2,4,1,1,2,2,1,1,1,3,1,1,1,1,2,1,1,1,1,3,1,2,1,5,1,2,2,1,1,4,1,4,6,1,1,1,2,1,1,2,2,5,3,1,3,1,2,3,3,6,2,6,1,3,1,1,1,7,1,1,1,5,2,4,1,1,8,3,1,1,1,2,1,3,1,1,1,1,1,3,4,2,1,1,2,2,1,6,2,5,4,1,1,5,1,1,1,2,1,2,9,7,2,3
press_rev,1,cc17,1.861578173,1.805050771,1.944958482,2,2,1,1,4,2,1,3,1,1,1,1,1,1,1,1,2,1,4,1,1,1,4,1,1,1,2,1,1,4,2,1,1,2,1,1,1,1,1,1,1,1,3,3,6,3,1,1,2,1,1,3,5,4,6,1,1,1,1,2,1,1,8,1,3,2,7,3,1,4,5,1,1,1,7,1,2,1,1,1,1,1,1,1,4,2,1,2,1,4,2,3,1,2,1,1,4,2,1,1,4,1,1,3,3,6,2
religion,1,cd01,1.975641573,1.857160924,1.766292135,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,2,3,5,1,2,1,1,4,1,2,1,3,1,2,1,1,1,3,1,1,2,1,1,1,2,1,1,4,2,3,3,1,2,2,1,2,2,4,5,4,3,3,1,1,1,2,1,4,1,2,3,1,1,1,6,3,10,1,2,1,1,1,2,3,1,1,38,1,1,5,1,1,2,4,1,6,3,1,5,3,4,1,1,3,1,2,1,1,14,3,1,1
religion,1,cd02,1.864479714,1.765410273,1.64213264,2,2,1,8,4,2,1,1,1,1,1,1,1,3,6,8,2,2,1,1,1,1,5,1,1,1,4,1,3,1,2,7,1,1,1,4,1,1,1,1,1,1,2,3,1,1,1,3,3,2,2,3,2,1,9,3,7,1,1,1,1,1,4,1,11,2,1,2,1,9,2,1,1,1,1,5,2,2,1,1,1,1,1,1,4,1,1,1,3,2,2,6,1,5,2,5,1,1,7,1,2,1,4,9,2,1,2
religion,1,cd03,1.936873678,1.752553467,1.826792009,2,1,1,2,2,1,1,1,2,1,1,4,1,1,8,18,2,1,4,1,1,1,3,1,1,1,5,1,4,1,1,2,6,1,1,3,1,1,1,2,1,1,3,8,1,1,1,2,1,2,3,2,2,8,3,3,2,1,1,3,1,1,5,1,3,2,4,4,1,12,5,1,1,1,4,1,3,2,1,2,1,2,2,3,5,2,1,1,1,1,3,2,2,3,1,2,1,1,1,1,4,1,1,1,4,1,8
religion,1,cd04,1.926758924,1.770980971,1.842519685,1,1,1,9,1,2,1,1,1,1,1,2,1,16,5,2,2,2,3,2,1,1,4,1,1,1,3,1,1,1,1,27,3,1,1,1,1,1,1,1,1,1,2,1,13,2,3,1,1,1,3,1,27,3,2,1,1,1,1,1,1,1,2,1,5,2,2,1,2,5,1,2,1,1,1,1,2,1,2,1,1,3,4,1,5,1,1,1,1,1,7,3,1,1,1,1,1,1,3,1,5,1,4,2,7,1,1
religion,1,cd05,1.865057106,1.800173794,1.765580183,1,1,1,2,1,2,1,1,2,1,2,2,1,2,3,4,3,10,2,1,1,1,12,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,5,1,1,2,1,1,3,4,1,3,1,1,1,2,1,4,1,2,6,4,1,2,5,2,2,1,1,3,3,3,5,2,1,1,2,1,1,5,1,1,2,2,2,3,3,1,7,2,1,3,2,2,1,1,1,1,3,8,1,1
religion,1,cd06,2.035423144,1.869037252,1.878712871,2,1,1,3,2,2,1,1,1,1,2,2,1,12,2,3,3,1,4,1,1,1,5,1,2,1,2,1,1,1,1,23,4,1,1,4,1,1,1,1,1,1,5,1,7,4,1,1,2,3,5,1,10,4,3,1,2,1,1,1,1,1,1,1,4,3,4,2,4,9,1,4,1,1,2,1,2,1,4,5,1,4,2,2,2,1,1,1,1,3,5,1,2,1,2,1,1,1,1,1,4,1,3,12,4,1,3
religion,1,cd07,1.907852369,1.899822818,1.956359102,3,1,1,2,1,5,1,1,1,1,2,3,1,5,1,3,2,11,5,1,2,1,4,1,3,1,4,1,1,5,1,17,1,1,1,2,1,1,1,2,1,1,4,1,6,2,1,1,2,1,3,2,7,6,3,1,3,1,1,1,1,1,3,1,5,4,4,2,1,12,8,1,3,1,1,5,9,1,3,14,1,1,1,2,3,1,1,8,2,1,2,2,2,18,1,1,4,1,3,2,3,1,1,14,5,2,2
religion,1,cd08,1.881665707,1.717806954,1.796642686,2,3,1,5,1,2,1,3,2,1,1,1,1,1,1,1,1,4,1,3,1,1,6,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,7,7,1,1,1,1,1,1,1,2,1,5,1,1,18,10,5,1,1,1,1,1,2,3,3,3,3,1,1,1,2,2,1,1,5,4,7,4,6,2,1,1,3,1,1,2,1,3,1,1,5,3,1,3
religion,1,cd09,1.975900202,1.81840494,1.799193548,4,4,1,2,1,4,1,1,4,1,1,1,1,5,12,43,2,1,2,2,3,1,2,1,2,1,3,1,1,1,1,4,1,1,1,1,1,1,3,1,1,1,2,1,6,1,1,2,1,1,2,5,1,7,14,32,1,1,1,1,1,1,2,1,6,2,27,2,1,5,3,1,1,9,1,3,1,3,2,1,1,1,1,1,2,1,1,4,1,1,6,4,1,1,4,1,1,1,2,6,3,1,5,1,1,2,5
religion,1,cd10,1.886461881,1.812986757,1.714108911,3,5,1,4,2,3,1,1,2,1,1,1,1,2,5,4,2,4,2,3,1,1,3,1,1,1,1,1,1,1,1,6,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,3,2,3,4,1,9,1,1,1,1,1,3,1,5,1,2,4,1,8,5,1,2,2,1,1,2,1,2,3,1,1,9,2,1,1,1,2,1,3,3,3,2,5,1,1,3,1,4,1,1,2,3,9,5,3,4
religion,1,cd11,1.862678214,1.888988095,1.701428571,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,2,1,3,1,2,2,1,2,16,1,1,3,1,1,1,1,1,1,4,2,4,1,1,2,2,1,4,4,2,2,14,2,2,1,1,1,5,1,1,1,9,3,2,1,1,10,1,2,1,1,1,5,2,1,1,1,1,1,1,1,3,2,1,2,2,1,3,1,1,4,2,1,10,1,3,1,1,1,1,4,11,1,2
religion,1,cd12,1.928101826,1.825822986,1.741353383,3,3,1,3,3,2,1,1,1,1,4,1,1,1,1,4,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,4,1,2,2,1,1,2,1,1,1,1,1,1,3,1,3,2,1,2,2,3,1,3,5,6,1,1,1,1,1,4,1,2,2,7,2,1,4,4,3,1,1,7,1,1,1,3,1,1,1,1,4,2,2,1,1,1,2,1,1,1,4,2,1,1,1,2,1,4,1,4,3,5,1,4
religion,1,cd13,1.928676157,1.825824792,1.983155397,1,1,3,7,1,2,1,2,3,1,1,2,1,1,1,1,2,10,2,1,1,1,2,1,1,1,4,1,1,5,6,1,2,1,1,5,1,1,1,2,1,1,3,3,1,9,1,5,3,2,4,4,1,2,4,1,1,1,1,2,1,1,3,8,1,1,9,4,1,6,2,15,1,1,2,2,1,1,12,1,1,2,6,2,5,1,1,1,1,4,1,2,2,10,3,1,2,4,5,1,1,1,1,7,16,3,4
religion,1,cd14,1.901666627,1.854464371,1.748693587,1,1,1,7,9,3,1,1,2,1,1,3,1,2,16,9,1,3,3,1,1,1,3,1,1,1,2,1,3,1,1,5,2,1,2,4,1,1,2,1,1,1,4,1,7,1,1,1,2,2,2,3,1,6,1,9,6,1,1,1,1,1,3,1,4,1,11,3,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,1,1,1,1,1,1,1,4,1,1,1,2,1,3,1,2,2,1,2,6,3,2
religion,1,cd15,1.973073374,1.83520184,1.755337423,2,2,1,4,1,1,1,1,3,1,1,3,1,1,1,1,2,10,2,1,1,1,4,2,1,1,1,1,1,1,1,1,2,2,4,3,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,6,2,4,1,2,1,1,1,1,1,1,1,2,1,2,1,1,6,1,13,1,1,1,1,3,1,1,1,1,5,2,1,4,4,1,3,2,3,1,2,2,2,6,1,1,2,3,1,3,3,1,12,3,1,1
religion,1,cd16,2.079650609,1.928133153,1.989445196,17,8,1,6,2,1,1,1,1,1,1,2,1,21,1,5,3,2,4,1,5,1,1,1,1,1,1,1,1,1,2,49,4,1,1,3,1,1,1,1,1,1,6,1,11,1,1,1,1,1,2,1,13,3,13,1,4,1,1,1,1,1,1,1,4,1,26,1,1,6,2,3,1,1,1,1,7,1,6,2,1,10,1,1,1,1,1,2,1,2,3,1,1,4,1,1,1,3,1,1,1,1,3,8,1,1,1
religion,1,cd17,1.955562833,1.844280751,1.911864407,1,1,1,4,1,2,1,4,2,1,4,6,1,1,2,2,2,5,4,1,1,1,3,4,1,1,3,1,1,1,1,5,2,1,1,2,1,1,2,1,1,1,2,2,4,1,1,2,4,2,2,2,2,6,4,1,6,1,1,2,1,1,3,1,1,5,9,1,1,8,12,5,1,1,1,2,1,2,6,1,1,1,1,2,2,1,1,3,1,3,1,3,2,4,3,2,1,1,5,3,1,3,5,5,2,1,10
skill_hob,1,ce01,1.950136316,1.867570789,1.908421053,5,6,1,3,1,1,1,1,5,1,1,1,1,1,1,1,2,2,1,5,1,1,3,2,1,1,6,1,1,1,1,1,3,2,1,3,1,1,1,1,2,1,3,3,2,4,1,2,4,1,3,5,2,3,1,1,1,1,1,1,11,1,3,1,2,5,3,1,2,8,1,5,1,3,1,4,1,1,7,2,1,1,1,1,3,1,1,2,1,1,9,3,1,3,2,4,1,3,5,2,4,2,5,1,2,1,1
skill_hob,1,ce02,1.970646402,1.778072705,1.943424318,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,2,1,1,1,3,1,1,2,5,1,7,1,1,4,1,1,1,1,1,1,1,2,1,12,1,10,1,2,6,3,1,4,3,1,1,1,1,2,1,1,2,1,3,2,2,1,1,8,3,1,1,1,1,5,2,2,1,1,2,1,2,2,2,2,1,4,1,2,8,3,2,1,5,4,1,4,3,3,2,1,3,3,5,6,2
skill_hob,1,ce03,1.781749608,1.967989922,1.900783875,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,19,3,1,1,1,5,2,1,1,3,1,2,1,3,1,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,3,3,1,2,2,1,5,2,1,1,1,1,1,1,1,6,1,11,2,1,1,1,10,11,4,1,1,1,1,1,1,3,1,1,1,1,2,3,2,1,1,1,2,6,3,2,6,5,7,9,1,5,1,2,1,1,2,19,1,3
