genre,genreno,filename,count,tokens,richness,word_1,word_2,word_af,word_also,word_american,word_another,word_arlene,word_around,word_back,word_bdikkat,word_business,word_came,word_car,word_christ,word_christian,word_church,word_come,word_could,word_day,word_development,word_door,word_ekstrohm,word_even,word_eyes,word_face,word_feed,word_first,word_fiscal,word_general,word_get,word_go,word_god,word_good,word_got,word_government,word_great,word_hal,word_helva,word_home,word_house,word_jack,word_jazz,word_know,word_last,word_life,word_like,word_line,word_little,word_long,word_looked,word_made,word_make,word_man,word_many,word_may,word_members,word_men,word_mercer,word_mike,word_mother,word_mr,word_mrs,word_much,word_music,word_must,word_never,word_new,word_number,word_old,word_one,word_people,word_power,word_president,word_program,word_public,word_right,word_said,word_school,word_see,word_shall,word_ship,word_spirit,word_state,word_states,word_still,word_system,word_tax,word_things,word_thought,word_three,word_time,word_two,word_united,word_us,word_use,word_used,word_war,word_water,word_way,word_week,word_well,word_went,word_work,word_world,word_would,word_year,word_years
press_ed,1,cb12,1113,764,0.686433064,3,3,1,1,4,2,1,2,3,1,2,3,3,2,1,7,3,2,2,1,1,1,3,1,1,1,8,1,3,2,2,4,2,2,1,2,1,1,1,2,1,1,2,3,3,3,1,1,1,1,3,2,3,4,4,1,1,1,1,1,9,2,1,2,1,1,20,1,5,9,1,1,1,2,3,3,6,2,4,1,1,5,6,5,1,2,1,1,1,1,5,3,3,3,2,2,2,3,3,3,4,2,3,2,2,2,3
press_ed,1,cb13,1099,822,0.747952684,1,1,1,3,3,2,1,3,4,1,1,1,1,1,1,1,3,5,3,2,1,1,3,1,2,1,3,1,1,3,2,1,5,1,1,2,1,1,1,1,1,1,1,1,1,4,1,4,2,1,2,3,2,8,5,1,3,1,1,4,1,1,1,2,1,2,3,3,4,8,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,1,4,2,1,1,1,2,1,1,1,3,1,2,2,2
press_ed,1,cb14,1060,745,0.702830189,1,1,1,2,1,4,1,1,5,1,4,1,1,1,3,1,2,1,2,1,1,1,6,1,2,1,2,1,2,3,3,1,3,1,3,3,1,1,1,1,1,1,2,2,3,8,1,2,2,1,2,3,3,3,5,1,4,1,1,1,11,1,6,1,1,4,4,1,14,12,7,2,5,3,1,1,5,2,2,1,1,1,8,2,2,3,1,1,2,1,4,2,1,1,2,1,2,1,3,1,1,1,2,1,8,1,2
press_ed,1,cb15,1094,697,0.637111517,2,2,1,3,7,2,1,1,1,1,2,1,1,1,1,2,4,5,2,9,2,1,1,1,2,1,6,1,2,3,1,1,2,1,1,2,1,1,2,1,1,1,2,2,3,4,1,2,3,1,2,1,4,6,3,1,2,1,1,1,4,2,2,1,5,3,4,1,3,7,4,1,2,3,4,1,3,11,3,3,1,1,6,1,2,6,10,1,1,1,5,4,1,2,1,1,4,1,5,2,4,2,2,2,7,3,4
press_ed,1,cb16,1097,710,0.64721969,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,3,2,3,3,1,1,1,3,1,3,1,1,1,6,1,2,1,2,1,4,2,1,1,2,4,1,1,2,3,2,4,1,4,2,1,4,3,3,3,1,2,2,1,1,1,5,1,2,1,2,1,4,2,3,7,6,2,4,2,4,1,2,6,2,1,1,1,3,4,1,1,6,2,1,1,4,2,3,3,1,1,2,1,2,5,3,1,3,3,10,1,8
press_ed,1,cb17,1033,691,0.66892546,2,5,1,3,2,1,1,2,1,1,1,2,1,1,1,1,1,6,4,1,1,1,3,1,2,1,3,2,1,3,2,1,2,1,3,2,1,1,3,1,1,1,1,2,4,5,1,2,2,1,4,4,9,5,6,4,5,1,1,1,1,1,4,1,1,1,4,1,2,5,7,2,1,4,5,5,2,4,3,4,1,2,2,5,2,1,4,1,1,3,4,5,5,6,2,1,5,1,1,1,2,1,4,6,18,1,2
press_ed,1,cb18,1068,678,0.634831461,2,2,1,5,3,1,1,1,2,1,2,1,1,1,1,3,2,4,4,1,1,1,1,1,1,1,4,1,6,2,1,1,2,1,1,3,1,1,1,1,1,1,2,3,2,2,1,1,2,1,2,5,2,5,1,3,1,1,1,1,1,1,1,1,4,3,10,1,3,2,4,2,3,1,4,7,3,5,2,7,1,1,2,10,4,1,1,4,1,3,5,3,20,5,5,2,4,1,2,3,3,1,2,6,8,1,4
press_ed,1,cb19,1059,708,0.668555241,3,3,1,2,1,3,1,1,2,1,7,1,1,1,1,1,3,6,1,1,2,1,3,1,1,2,3,1,2,2,2,2,6,2,3,1,1,1,2,1,1,1,5,3,1,2,1,2,1,1,1,3,2,6,6,1,3,1,1,1,4,1,3,2,4,3,3,1,1,14,8,2,2,1,1,4,1,4,4,1,1,1,1,3,3,1,1,1,1,1,4,6,5,3,2,1,6,1,4,1,2,1,1,6,8,1,3
press_ed,1,cb20,1071,798,0.745098039,1,2,1,2,4,5,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,4,1,1,1,3,1,4,2,2,1,1,1,3,3,1,1,1,1,1,1,1,2,4,2,1,1,1,1,5,3,3,1,5,1,2,1,1,1,6,1,1,1,4,2,3,1,1,6,4,1,3,2,1,2,3,1,3,1,1,2,2,4,3,1,1,1,1,1,2,3,3,2,3,1,6,1,1,6,2,1,2,3,8,1,3
press_ed,1,cb21,1085,767,0.706912442,2,1,1,1,3,1,1,3,1,1,1,1,3,1,1,1,1,2,4,2,1,1,4,1,1,1,4,1,3,2,1,1,2,1,8,2,1,1,1,1,1,1,1,4,4,2,1,1,2,1,3,4,1,2,3,2,3,1,1,1,2,1,6,1,4,1,12,2,1,9,5,1,4,1,5,2,1,1,2,1,1,1,2,5,3,2,1,4,1,1,3,3,5,5,1,1,1,1,3,1,2,1,1,5,19,4,2
press_ed,1,cb22,1113,716,0.643306379,1,1,1,4,1,4,1,2,1,1,1,2,1,2,10,6,2,4,2,1,1,1,5,1,2,1,8,3,1,2,2,2,4,2,1,5,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,5,1,3,5,1,1,1,1,1,4,1,6,1,3,1,10,3,1,12,1,2,5,4,2,4,4,1,2,1,1,3,2,4,4,1,1,2,1,2,3,3,4,8,3,3,3,1,4,1,1,1,2,5,12,3,1
press_ed,1,cb23,1024,729,0.711914063,1,1,1,3,4,4,1,1,2,1,1,2,1,1,1,1,3,4,2,1,1,1,6,3,1,2,5,1,3,1,3,1,1,1,5,4,1,1,1,1,1,1,3,4,1,1,1,2,1,1,3,4,3,2,4,3,6,1,1,1,2,1,4,1,5,4,6,1,1,5,3,2,4,2,3,3,3,1,2,1,1,1,4,2,1,4,1,1,1,1,3,4,3,2,1,1,3,1,1,3,3,3,1,4,9,1,4
press_ed,1,cb24,1127,856,0.759538598,1,1,1,1,3,1,1,2,3,1,1,2,1,1,1,2,3,1,2,1,1,1,7,2,3,1,4,1,1,5,2,1,4,1,1,3,1,1,2,1,1,1,2,7,6,2,1,1,4,1,2,2,1,7,3,1,2,1,1,3,1,2,6,1,2,3,4,1,4,11,3,2,1,1,2,1,1,3,2,1,1,1,3,1,3,1,1,2,1,2,6,1,1,1,1,2,2,1,2,5,2,2,4,6,3,2,4
press_ed,1,cb25,1073,730,0.680335508,1,3,1,5,2,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,5,7,2,5,4,3,4,1,2,1,1,2,5,2,2,1,1,2,1,2,4,1,2,4,2,3,1,9,6,1,1,6,2,1,1,1,1,1,1,2,7,2,8,2,1,2,1,2,2,6,2,2,2,2,8,1,3,1,1,2,2,10,10,1,3
press_ed,1,cb26,1062,753,0.709039548,4,3,1,4,8,3,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,4,1,7,2,1,1,1,1,1,1,1,2,5,3,1,2,1,1,1,2,3,1,7,2,2,1,1,1,4,1,3,1,3,1,3,2,1,3,1,4,5,2,4,3,4,3,4,2,1,1,1,3,1,2,1,1,2,1,5,3,3,5,1,1,6,1,3,2,3,1,1,6,6,2,9
press_ed,1,cb27,1017,688,0.676499508,2,1,1,3,3,2,1,2,2,1,1,1,1,1,1,1,4,2,2,1,1,1,3,1,3,1,4,1,1,4,1,1,1,3,2,3,1,1,1,2,1,1,6,2,2,3,1,1,2,1,3,1,4,7,2,2,3,1,1,1,1,1,1,1,1,3,2,1,1,10,6,1,3,2,5,2,2,3,4,1,1,1,1,3,1,1,1,1,2,1,6,4,3,10,1,1,3,1,3,1,2,1,2,3,6,2,3
press_rev,1,cc01,1172,883,0.753412969,1,2,1,5,2,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,6,1,1,2,3,1,3,2,1,6,1,1,1,5,1,1,2,2,2,2,2,2,2,1,4,1,3,2,4,1,1,1,1,1,6,1,3,5,1,1,3,2,2,11,3,1,1,2,1,1,2,1,2,1,1,1,2,1,3,1,1,1,1,1,5,3,1,4,2,1,2,1,4,3,5,1,2,4,4,1,1
press_rev,1,cc02,1147,822,0.716652136,2,2,1,2,2,3,1,1,4,1,2,3,1,1,1,1,2,5,2,1,1,1,4,1,1,1,4,1,1,1,1,1,3,1,1,2,1,1,1,1,2,14,1,2,1,3,1,3,2,1,2,1,2,5,7,1,1,1,1,1,1,1,6,12,2,1,6,3,2,8,1,1,1,6,1,2,2,1,1,1,1,1,1,2,3,3,1,2,1,1,5,4,2,1,1,1,2,1,1,3,4,2,3,1,5,1,5
press_rev,1,cc03,1106,814,0.735985533,1,2,1,6,2,1,1,2,2,1,1,2,1,1,1,1,1,3,1,1,1,1,3,1,2,1,8,1,4,3,2,1,3,1,1,4,1,1,2,1,1,1,1,8,1,1,1,3,4,1,6,1,3,5,4,1,4,1,1,1,6,1,1,5,1,2,5,1,1,7,1,1,2,8,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,5,2,1,2,1,6,1,2,1,4,1,3,2,1,1,6
press_rev,1,cc04,1088,799,0.734375,1,2,1,4,3,2,1,2,2,1,1,2,1,1,1,1,4,3,1,1,1,1,3,4,1,1,3,1,1,1,2,1,5,2,1,2,1,1,3,1,2,3,2,5,3,2,1,5,2,1,5,4,3,1,3,1,1,1,1,2,4,2,3,4,2,2,5,2,2,12,2,2,1,1,1,3,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,2,1,1,2,1,6,2,6,1,4,2,1,1,2
press_rev,1,cc05,1079,841,0.779425394,1,1,1,2,1,2,1,3,1,1,1,2,1,1,1,1,2,7,2,1,1,1,5,1,2,1,4,1,2,3,1,4,2,1,1,5,1,1,1,1,1,1,2,1,7,8,1,2,1,1,3,1,4,4,2,2,2,1,1,1,5,1,2,1,2,3,6,2,4,8,2,2,1,1,2,2,4,1,5,1,1,1,1,1,1,2,1,3,3,1,1,1,1,2,2,1,1,1,1,1,5,1,1,2,6,1,1
press_rev,1,cc06,1123,845,0.752448798,2,2,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,7,1,1,1,1,2,1,1,1,5,1,2,1,1,1,6,2,2,6,1,1,1,1,2,1,1,1,1,4,1,3,1,1,1,2,12,4,6,1,3,1,1,1,7,1,1,4,1,4,3,1,6,15,3,4,2,1,1,3,1,1,2,1,1,1,3,2,1,1,1,1,1,1,5,4,1,1,2,1,9,1,4,1,4,3,2,6,5,2,2
press_rev,1,cc07,1201,849,0.706910908,1,2,1,5,1,2,3,1,3,1,1,2,1,1,1,1,1,4,1,1,1,1,3,1,1,1,4,1,1,3,1,1,5,2,1,2,1,1,1,1,1,1,1,4,3,3,2,8,2,1,1,4,1,2,1,1,1,1,1,1,10,1,2,21,1,3,7,1,3,4,1,1,1,7,1,1,1,2,1,1,1,2,1,1,4,1,1,1,2,1,2,2,1,1,1,1,1,1,3,1,6,1,6,1,4,2,1
press_rev,1,cc08,1097,751,0.684594348,1,1,1,4,2,1,1,1,4,1,2,5,1,1,1,1,6,4,2,1,1,1,2,3,1,1,7,1,1,6,3,1,4,4,1,4,1,1,3,1,2,16,2,4,1,10,1,1,4,1,3,5,5,2,3,2,2,1,1,1,1,1,3,6,2,3,1,3,5,12,4,1,1,8,1,3,1,1,2,1,1,1,1,1,1,1,1,6,1,5,7,3,1,1,2,1,1,1,6,1,4,5,6,1,2,2,2
press_rev,1,cc09,1123,803,0.715048976,1,2,1,5,7,3,1,1,2,1,2,1,1,1,1,1,2,4,2,3,1,1,1,1,1,1,6,1,2,2,1,1,5,3,1,2,1,1,1,2,1,1,1,5,3,3,1,2,2,1,2,5,4,2,6,2,1,1,1,1,23,1,2,7,2,1,9,1,2,10,2,1,1,3,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,4,6,3,1,3,1,1,5,1,2,1,3,1,3,2,5,1,2
press_rev,1,cc10,1116,812,0.727598566,1,1,1,2,1,4,1,2,2,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,2,1,5,1,1,2,1,1,3,1,2,3,1,1,3,2,1,10,2,5,3,1,1,1,3,1,5,3,10,2,3,1,3,1,1,1,1,1,3,1,2,5,9,1,6,9,4,2,1,1,2,1,1,5,2,1,2,2,1,1,2,1,1,1,1,2,6,5,1,6,1,1,1,7,4,1,2,1,1,8,4,3,5
press_rev,1,cc11,1208,885,0.732615894,1,1,1,1,14,1,1,1,2,1,1,2,1,1,1,1,2,5,1,1,1,1,3,1,1,1,2,1,3,1,3,1,4,2,1,5,1,1,2,3,1,1,6,4,2,3,1,4,3,2,5,3,8,7,2,2,3,1,1,1,28,1,2,2,5,2,4,3,4,8,3,2,5,8,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,4,4,1,2,1,1,1,1,2,2,9,1,2,1,4,2,3
press_rev,1,cc12,1175,814,0.692765957,1,2,1,4,3,2,1,2,1,1,3,1,1,1,1,1,2,3,1,1,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,4,5,2,1,2,1,1,6,3,3,3,1,1,1,1,1,1,1,2,1,7,2,3,7,6,1,9,2,1,1,4,2,2,1,2,2,1,1,2,2,4,2,1,1,1,1,1,3,4,2,1,2,1,1,1,4,1,4,2,5,1,1,4,5
press_rev,1,cc13,1104,778,0.704710145,1,1,1,3,1,1,1,2,1,1,3,2,1,1,1,1,1,3,3,1,1,1,6,1,1,1,6,1,2,2,2,1,4,2,1,4,1,1,2,1,1,1,1,1,2,3,1,3,3,2,2,3,2,2,3,1,3,1,1,2,6,1,9,3,2,2,10,1,1,3,3,1,1,1,3,1,2,1,3,1,1,1,2,1,2,2,1,1,2,3,3,2,1,3,2,1,1,1,4,1,3,1,2,2,9,1,7
press_rev,1,cc14,1233,920,0.746147607,1,1,1,2,5,3,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,3,2,1,1,6,1,1,1,1,1,5,1,1,3,1,1,3,1,1,1,1,3,3,4,1,4,3,1,2,3,3,8,4,1,1,1,1,1,14,3,5,9,2,2,8,1,5,11,2,1,1,6,1,3,1,1,2,1,1,1,2,1,7,1,1,1,1,4,2,6,1,3,1,3,1,1,3,1,2,2,8,2,3,1,2
press_rev,1,cc15,1373,1033,0.752367079,6,1,1,1,4,1,1,5,3,1,1,1,1,1,1,1,3,1,2,1,1,1,3,1,1,1,8,1,1,2,1,1,3,1,1,4,1,1,2,1,2,1,1,2,6,2,2,4,6,1,1,2,1,4,3,1,1,1,1,1,1,1,2,2,1,1,13,2,3,3,1,2,1,1,2,3,1,1,1,1,1,1,1,3,1,2,1,1,1,2,2,4,1,1,2,2,1,6,4,3,3,1,1,2,1,3,1
press_rev,1,cc16,1077,781,0.725162488,1,1,1,2,4,1,1,2,2,1,1,1,3,1,1,1,1,2,1,1,1,1,3,1,2,1,5,1,2,2,1,1,4,1,4,6,1,1,1,2,1,1,2,2,5,3,1,3,1,2,3,3,6,2,6,1,3,1,1,1,7,1,1,1,5,2,4,1,1,8,3,1,1,1,2,1,3,1,1,1,1,1,3,4,2,1,1,2,2,1,6,2,5,4,1,1,5,1,1,1,2,1,2,9,7,2,3
press_rev,1,cc17,1214,822,0.677100494,2,2,1,1,4,2,1,3,1,1,1,1,1,1,1,1,2,1,4,1,1,1,4,1,1,1,2,1,1,4,2,1,1,2,1,1,1,1,1,1,1,1,3,3,6,3,1,1,2,1,1,3,5,4,6,1,1,1,1,2,1,1,8,1,3,2,7,3,1,4,5,1,1,1,7,1,2,1,1,1,1,1,1,1,4,2,1,2,1,4,2,3,1,2,1,1,4,2,1,1,4,1,1,3,3,6,2
religion,1,cd01,943,614,0.651113468,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,2,3,5,1,2,1,1,4,1,2,1,3,1,2,1,1,1,3,1,1,2,1,1,1,2,1,1,4,2,3,3,1,2,2,1,2,2,4,5,4,3,3,1,1,1,2,1,4,1,2,3,1,1,1,6,3,10,1,2,1,1,1,2,3,1,1,38,1,1,5,1,1,2,4,1,6,3,1,5,3,4,1,1,3,1,2,1,1,14,3,1,1
religion,1,cd02,957,612,0.639498433,2,2,1,8,4,2,1,1,1,1,1,1,1,3,6,8,2,2,1,1,1,1,5,1,1,1,4,1,3,1,2,7,1,1,1,4,1,1,1,1,1,1,2,3,1,1,1,3,3,2,2,3,2,1,9,3,7,1,1,1,1,1,4,1,11,2,1,2,1,9,2,1,1,1,1,5,2,2,1,1,1,1,1,1,4,1,1,1,3,2,2,6,1,5,2,5,1,1,7,1,2,1,4,9,2,1,2
religion,1,cd03,1114,678,0.608617594,2,1,1,2,2,1,1,1,2,1,1,4,1,1,8,18,2,1,4,1,1,1,3,1,1,1,5,1,4,1,1,2,6,1,1,3,1,1,1,2,1,1,3,8,1,1,1,2,1,2,3,2,2,8,3,3,2,1,1,3,1,1,5,1,3,2,4,4,1,12,5,1,1,1,4,1,3,2,1,2,1,2,2,3,5,2,1,1,1,1,3,2,2,3,1,2,1,1,1,1,4,1,1,1,4,1,8
religion,1,cd04,948,490,0.516877637,1,1,1,9,1,2,1,1,1,1,1,2,1,16,5,2,2,2,3,2,1,1,4,1,1,1,3,1,1,1,1,27,3,1,1,1,1,1,1,1,1,1,2,1,13,2,3,1,1,1,3,1,27,3,2,1,1,1,1,1,1,1,2,1,5,2,2,1,2,5,1,2,1,1,1,1,2,1,2,1,1,3,4,1,5,1,1,1,1,1,7,3,1,1,1,1,1,1,3,1,5,1,4,2,7,1,1
religion,1,cd05,1043,795,0.762224353,1,1,1,2,1,2,1,1,2,1,2,2,1,2,3,4,3,10,2,1,1,1,12,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,5,1,1,2,1,1,3,4,1,3,1,1,1,2,1,4,1,2,6,4,1,2,5,2,2,1,1,3,3,3,5,2,1,1,2,1,1,5,1,1,2,2,2,3,3,1,7,2,1,3,2,2,1,1,1,1,3,8,1,1
religion,1,cd06,965,622,0.644559585,2,1,1,3,2,2,1,1,1,1,2,2,1,12,2,3,3,1,4,1,1,1,5,1,2,1,2,1,1,1,1,23,4,1,1,4,1,1,1,1,1,1,5,1,7,4,1,1,2,3,5,1,10,4,3,1,2,1,1,1,1,1,1,1,4,3,4,2,4,9,1,4,1,1,2,1,2,1,4,5,1,4,2,2,2,1,1,1,1,3,5,1,2,1,2,1,1,1,1,1,4,1,3,12,4,1,3
religion,1,cd07,944,579,0.613347458,3,1,1,2,1,5,1,1,1,1,2,3,1,5,1,3,2,11,5,1,2,1,4,1,3,1,4,1,1,5,1,17,1,1,1,2,1,1,1,2,1,1,4,1,6,2,1,1,2,1,3,2,7,6,3,1,3,1,1,1,1,1,3,1,5,4,4,2,1,12,8,1,3,1,1,5,9,1,3,14,1,1,1,2,3,1,1,8,2,1,2,2,2,18,1,1,4,1,3,2,3,1,1,14,5,2,2
religion,1,cd08,1075,622,0.578604651,2,3,1,5,1,2,1,3,2,1,1,1,1,1,1,1,1,4,1,3,1,1,6,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,3,1,1,7,7,1,1,1,1,1,1,1,2,1,5,1,1,18,10,5,1,1,1,1,1,2,3,3,3,3,1,1,1,2,2,1,1,5,4,7,4,6,2,1,1,3,1,1,2,1,3,1,1,5,3,1,3
religion,1,cd09,1139,597,0.524143986,4,4,1,2,1,4,1,1,4,1,1,1,1,5,12,43,2,1,2,2,3,1,2,1,2,1,3,1,1,1,1,4,1,1,1,1,1,1,3,1,1,1,2,1,6,1,1,2,1,1,2,5,1,7,14,32,1,1,1,1,1,1,2,1,6,2,27,2,1,5,3,1,1,9,1,3,1,3,2,1,1,1,1,1,2,1,1,4,1,1,6,4,1,1,4,1,1,1,2,6,3,1,5,1,1,2,5
religion,1,cd10,1039,732,0.70452358,3,5,1,4,2,3,1,1,2,1,1,1,1,2,5,4,2,4,2,3,1,1,3,1,1,1,1,1,1,1,1,6,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,3,2,3,4,1,9,1,1,1,1,1,3,1,5,1,2,4,1,8,5,1,2,2,1,1,2,1,2,3,1,1,9,2,1,1,1,2,1,3,3,3,2,5,1,1,3,1,4,1,1,2,3,9,5,3,4
religion,1,cd11,994,569,0.572434608,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,2,1,3,1,2,2,1,2,16,1,1,3,1,1,1,1,1,1,4,2,4,1,1,2,2,1,4,4,2,2,14,2,2,1,1,1,5,1,1,1,9,3,2,1,1,10,1,2,1,1,1,5,2,1,1,1,1,1,1,1,3,2,1,2,2,1,3,1,1,4,2,1,10,1,3,1,1,1,1,4,11,1,2
religion,1,cd12,1097,702,0.639927074,3,3,1,3,3,2,1,1,1,1,4,1,1,1,1,4,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,4,1,2,2,1,1,2,1,1,1,1,1,1,3,1,3,2,1,2,2,3,1,3,5,6,1,1,1,1,1,4,1,2,2,7,2,1,4,4,3,1,1,7,1,1,1,3,1,1,1,1,4,2,2,1,1,1,2,1,1,1,4,2,1,1,1,2,1,4,1,4,3,5,1,4
religion,1,cd13,962,547,0.568607069,1,1,3,7,1,2,1,2,3,1,1,2,1,1,1,1,2,10,2,1,1,1,2,1,1,1,4,1,1,5,6,1,2,1,1,5,1,1,1,2,1,1,3,3,1,9,1,5,3,2,4,4,1,2,4,1,1,1,1,2,1,1,3,8,1,1,9,4,1,6,2,15,1,1,2,2,1,1,12,1,1,2,6,2,5,1,1,1,1,4,1,2,2,10,3,1,2,4,5,1,1,1,1,7,16,3,4
religion,1,cd14,1091,702,0.643446379,1,1,1,7,9,3,1,1,2,1,1,3,1,2,16,9,1,3,3,1,1,1,3,1,1,1,2,1,3,1,1,5,2,1,2,4,1,1,2,1,1,1,4,1,7,1,1,1,2,2,2,3,1,6,1,9,6,1,1,1,1,1,3,1,4,1,11,3,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,1,1,1,1,1,1,1,4,1,1,1,2,1,3,1,2,2,1,2,6,3,2
religion,1,cd15,1106,705,0.637432188,2,2,1,4,1,1,1,1,3,1,1,3,1,1,1,1,2,10,2,1,1,1,4,2,1,1,1,1,1,1,1,1,2,2,4,3,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,6,2,4,1,2,1,1,1,1,1,1,1,2,1,2,1,1,6,1,13,1,1,1,1,3,1,1,1,1,5,2,1,4,4,1,3,2,3,1,2,2,2,6,1,1,2,3,1,3,3,1,12,3,1,1
religion,1,cd16,997,441,0.442326981,17,8,1,6,2,1,1,1,1,1,1,2,1,21,1,5,3,2,4,1,5,1,1,1,1,1,1,1,1,1,2,49,4,1,1,3,1,1,1,1,1,1,6,1,11,1,1,1,1,1,2,1,13,3,13,1,4,1,1,1,1,1,1,1,4,1,26,1,1,6,2,3,1,1,1,1,7,1,6,2,1,10,1,1,1,1,1,2,1,2,3,1,1,4,1,1,1,3,1,1,1,1,3,8,1,1,1
religion,1,cd17,1032,733,0.710271318,1,1,1,4,1,2,1,4,2,1,4,6,1,1,2,2,2,5,4,1,1,1,3,4,1,1,3,1,1,1,1,5,2,1,1,2,1,1,2,1,1,1,2,2,4,1,1,2,4,2,2,2,2,6,4,1,6,1,1,2,1,1,3,1,1,5,9,1,1,8,12,5,1,1,1,2,1,2,6,1,1,1,1,2,2,1,1,3,1,3,1,3,2,4,3,2,1,1,5,3,1,3,5,5,2,1,10
skill_hob,1,ce01,1074,643,0.598696462,5,6,1,3,1,1,1,1,5,1,1,1,1,1,1,1,2,2,1,5,1,1,3,2,1,1,6,1,1,1,1,1,3,2,1,3,1,1,1,1,2,1,3,3,2,4,1,2,4,1,3,5,2,3,1,1,1,1,1,1,11,1,3,1,2,5,3,1,2,8,1,5,1,3,1,4,1,1,7,2,1,1,1,1,3,1,1,2,1,1,9,3,1,3,2,4,1,3,5,2,4,2,5,1,2,1,1
skill_hob,1,ce02,1021,679,0.66503428,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,2,1,1,1,3,1,1,2,5,1,7,1,1,4,1,1,1,1,1,1,1,2,1,12,1,10,1,2,6,3,1,4,3,1,1,1,1,2,1,1,2,1,3,2,2,1,1,8,3,1,1,1,1,5,2,2,1,1,2,1,2,2,2,2,1,4,1,2,8,3,2,1,5,4,1,4,3,3,2,1,3,3,5,6,2
skill_hob,1,ce03,1087,564,0.518859246,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,19,3,1,1,1,5,2,1,1,3,1,2,1,3,1,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,3,3,1,2,2,1,5,2,1,1,1,1,1,1,1,6,1,11,2,1,1,1,10,11,4,1,1,1,1,1,1,3,1,1,1,1,2,3,2,1,1,1,2,6,3,2,6,5,7,9,1,5,1,2,1,1,2,19,1,3
skill_hob,1,ce04,1107,786,0.7100271,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,8,1,1,5,1,1,3,1,1,1,4,2,1,6,1,1,1,1,2,3,1,6,5,1,1,1,1,1,1,1,3,12,3,4,4,1,1,12,2,2,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,2,2,1,5,3,1,3,2,1,1,1,3,1,2,1,5,1,5,1,3
skill_hob,1,ce05,1080,574,0.531481481,1,1,1,7,4,2,1,2,1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,2,2,1,1,2,1,1,3,1,1,6,1,1,1,1,1,1,2,6,1,3,1,1,11,1,2,2,1,6,3,1,1,1,1,1,5,9,2,1,2,2,4,3,1,3,1,1,2,1,1,5,3,1,1,1,1,2,2,2,3,2,1,2,1,1,3,4,2,2,3,1,1,1,5,1,3,2,2,6,2,17,11
skill_hob,1,ce06,1086,716,0.659300184,1,1,1,3,5,2,1,2,1,1,1,1,3,1,1,1,3,5,3,1,2,1,3,1,1,1,2,1,2,2,2,1,2,1,2,3,1,1,2,1,1,1,1,2,2,1,2,1,3,1,2,3,3,4,12,1,1,1,1,1,1,1,5,1,3,3,7,4,1,9,5,5,1,6,2,2,1,1,2,1,1,1,7,8,2,1,1,1,2,1,4,2,5,1,4,6,1,10,3,1,3,1,2,2,1,3,5
skill_hob,1,ce07,1173,517,0.440750213,3,1,14,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,6,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,3,2,11,1,2,3,1,4,4,4,1,1,1,1,1,1,4,1,5,1,1,3,1,13,1,2,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,11,1,1,2,5,1,1,4,1,1,1,5,1,1,1,1
